vacancies_count,id,vacancies_url,name
1,2925533,https://api.hh.ru/vacancies?employer_id=2925533&locale=RU,Валниц
1,2926626,https://api.hh.ru/vacancies?employer_id=2926626&locale=RU,ЭнергомашИнжиниринг
1,2941566,https://api.hh.ru/vacancies?employer_id=2941566&locale=RU,БПЗ-прямая доставка
1,2963335,https://api.hh.ru/vacancies?employer_id=2963335&locale=RU,Новый рынок
1,2978144,https://api.hh.ru/vacancies?employer_id=2978144&locale=RU,Стоматологическая клиника Доктор Смайл
1,2979762,https://api.hh.ru/vacancies?employer_id=2979762&locale=RU,АФ РАНХиГС
1,2997105,https://api.hh.ru/vacancies?employer_id=2997105&locale=RU,Барнаульский Силикатный Завод
1,3040459,https://api.hh.ru/vacancies?employer_id=3040459&locale=RU,Васенина Ольга Викторовна
1,3049201,https://api.hh.ru/vacancies?employer_id=3049201&locale=RU,Сырок
1,3084738,https://api.hh.ru/vacancies?employer_id=3084738&locale=RU,Комфортный Сон
1,3094610,https://api.hh.ru/vacancies?employer_id=3094610&locale=RU,Торговый дом Евразия
1,3124479,https://api.hh.ru/vacancies?employer_id=3124479&locale=RU,Нефтепродукт
1,3126951,https://api.hh.ru/vacancies?employer_id=3126951&locale=RU,Е1 Медиа
1,3143871,https://api.hh.ru/vacancies?employer_id=3143871&locale=RU,АлтайСвязьСервис
1,3143886,https://api.hh.ru/vacancies?employer_id=3143886&locale=RU,Аукцион
1,3158266,https://api.hh.ru/vacancies?employer_id=3158266&locale=RU,Торгшина
1,3190899,https://api.hh.ru/vacancies?employer_id=3190899&locale=RU,Управление имущественных отношений Алтайского края
1,3191393,https://api.hh.ru/vacancies?employer_id=3191393&locale=RU,Амикар
1,3203894,https://api.hh.ru/vacancies?employer_id=3203894&locale=RU,Барс
1,3208033,https://api.hh.ru/vacancies?employer_id=3208033&locale=RU,ТОРТиТОЧКА
1,3232471,https://api.hh.ru/vacancies?employer_id=3232471&locale=RU,Форест-МТ
1,3247960,https://api.hh.ru/vacancies?employer_id=3247960&locale=RU,Компания Земпроект
1,3268699,https://api.hh.ru/vacancies?employer_id=3268699&locale=RU,Карнеол
1,3274866,https://api.hh.ru/vacancies?employer_id=3274866&locale=RU,ИСК Авангард
1,3283296,https://api.hh.ru/vacancies?employer_id=3283296&locale=RU,Алтайгидромаркет
1,3287931,https://api.hh.ru/vacancies?employer_id=3287931&locale=RU,МАДОУ Детский сад №252
1,3292924,https://api.hh.ru/vacancies?employer_id=3292924&locale=RU,СЭМЗ
1,3295785,https://api.hh.ru/vacancies?employer_id=3295785&locale=RU,CTC
1,3295847,https://api.hh.ru/vacancies?employer_id=3295847&locale=RU,СибирьАвто
1,3307281,https://api.hh.ru/vacancies?employer_id=3307281&locale=RU,Сибирская Ветеринарная компания
1,3346591,https://api.hh.ru/vacancies?employer_id=3346591&locale=RU,Госталт
1,3356692,https://api.hh.ru/vacancies?employer_id=3356692&locale=RU,Аптека Лек-Сота
1,3376398,https://api.hh.ru/vacancies?employer_id=3376398&locale=RU,ЧОП Багира плюс
1,3416306,https://api.hh.ru/vacancies?employer_id=3416306&locale=RU,Barrel
1,3424889,https://api.hh.ru/vacancies?employer_id=3424889&locale=RU,МБУ Автодорстрой г.Барнаула
1,3428480,https://api.hh.ru/vacancies?employer_id=3428480&locale=RU,ГК Концерн
1,3461154,https://api.hh.ru/vacancies?employer_id=3461154&locale=RU,Sweeter
1,3472158,https://api.hh.ru/vacancies?employer_id=3472158&locale=RU,Теннисный клуб Чемпион
1,3490984,https://api.hh.ru/vacancies?employer_id=3490984&locale=RU,Сигарев Олег Александрович
1,3516172,https://api.hh.ru/vacancies?employer_id=3516172&locale=RU,Зебра
1,3519437,https://api.hh.ru/vacancies?employer_id=3519437&locale=RU,КГБУ СП КСШОР
1,3557006,https://api.hh.ru/vacancies?employer_id=3557006&locale=RU,КОМПАНИЯ СИБИРЬАВТОЦЕНТР
1,3570739,https://api.hh.ru/vacancies?employer_id=3570739&locale=RU,Торговый дом Вьюга
1,3577377,https://api.hh.ru/vacancies?employer_id=3577377&locale=RU,Barbershop Brutal Guys
1,3584626,https://api.hh.ru/vacancies?employer_id=3584626&locale=RU,ФОРЖ СЕРВИС
1,3601702,https://api.hh.ru/vacancies?employer_id=3601702&locale=RU,Барнаульский зоопарк Лесная сказка
1,3617011,https://api.hh.ru/vacancies?employer_id=3617011&locale=RU,Биофарм Алтай
1,3667578,https://api.hh.ru/vacancies?employer_id=3667578&locale=RU,Коммунальная инициатива
1,3673385,https://api.hh.ru/vacancies?employer_id=3673385&locale=RU,Торгово- производственная компания (ИП Куринной Константин Анатольевич)
1,3682369,https://api.hh.ru/vacancies?employer_id=3682369&locale=RU,Алтай СБ
1,3687631,https://api.hh.ru/vacancies?employer_id=3687631&locale=RU,ККЗ ВВ Медикал
1,3730269,https://api.hh.ru/vacancies?employer_id=3730269&locale=RU,Гидрострой
1,3731925,https://api.hh.ru/vacancies?employer_id=3731925&locale=RU,Швейная фабрика Авангард
1,3785853,https://api.hh.ru/vacancies?employer_id=3785853&locale=RU,ДИЗЕЛЬ
1,3806852,https://api.hh.ru/vacancies?employer_id=3806852&locale=RU,Sokolovoles
1,3844497,https://api.hh.ru/vacancies?employer_id=3844497&locale=RU,Барнаул Бетон
1,3847557,https://api.hh.ru/vacancies?employer_id=3847557&locale=RU,ГИГАНТ-ДВЕРИ (ИП Вальтер Константин Михайлович)
1,3861839,https://api.hh.ru/vacancies?employer_id=3861839&locale=RU,Три Карпа
1,3870600,https://api.hh.ru/vacancies?employer_id=3870600&locale=RU,АКВАРЕЛЬ
1,3883497,https://api.hh.ru/vacancies?employer_id=3883497&locale=RU,Прометей
1,3902986,https://api.hh.ru/vacancies?employer_id=3902986&locale=RU,Малахит
1,3918020,https://api.hh.ru/vacancies?employer_id=3918020&locale=RU,Гипалтай
1,3933265,https://api.hh.ru/vacancies?employer_id=3933265&locale=RU,Суши Lavka
1,3936485,https://api.hh.ru/vacancies?employer_id=3936485&locale=RU,Форт-плюс
1,3942597,https://api.hh.ru/vacancies?employer_id=3942597&locale=RU,СилэнИнвест
1,3942684,https://api.hh.ru/vacancies?employer_id=3942684&locale=RU,КУРОРТЫ РОССИИ
1,3945978,https://api.hh.ru/vacancies?employer_id=3945978&locale=RU,Сатурн
1,3945981,https://api.hh.ru/vacancies?employer_id=3945981&locale=RU,Авер
1,3949314,https://api.hh.ru/vacancies?employer_id=3949314&locale=RU,Котлы Сибири
1,3966930,https://api.hh.ru/vacancies?employer_id=3966930&locale=RU,СибРоад
1,3968719,https://api.hh.ru/vacancies?employer_id=3968719&locale=RU,Доктор Мэм
1,3973281,https://api.hh.ru/vacancies?employer_id=3973281&locale=RU,ТД ИСТ ЛАЙН
1,3975179,https://api.hh.ru/vacancies?employer_id=3975179&locale=RU,Роне+
1,3979500,https://api.hh.ru/vacancies?employer_id=3979500&locale=RU,LULU (ИП Долгополова Татьяна Вольдемаровна)
1,4009862,https://api.hh.ru/vacancies?employer_id=4009862&locale=RU,Механика
1,4016174,https://api.hh.ru/vacancies?employer_id=4016174&locale=RU,Yale Family Group
1,4026859,https://api.hh.ru/vacancies?employer_id=4026859&locale=RU,Студия растяжки Lady Stretch
1,4034916,https://api.hh.ru/vacancies?employer_id=4034916&locale=RU,НПО Рост
1,4035166,https://api.hh.ru/vacancies?employer_id=4035166&locale=RU,СМЦ-Трейд
1,4050756,https://api.hh.ru/vacancies?employer_id=4050756&locale=RU,Эластобетон
1,4065703,https://api.hh.ru/vacancies?employer_id=4065703&locale=RU,ЗЭО ЭнергоСталь
1,4071734,https://api.hh.ru/vacancies?employer_id=4071734&locale=RU,ПК Формула
1,4092780,https://api.hh.ru/vacancies?employer_id=4092780&locale=RU,Аск-Колор
1,4095775,https://api.hh.ru/vacancies?employer_id=4095775&locale=RU,Ландора
1,4108694,https://api.hh.ru/vacancies?employer_id=4108694&locale=RU,Sahar&Vosk (ИП Деханд Евгения Юрьевна)
1,4122365,https://api.hh.ru/vacancies?employer_id=4122365&locale=RU,Гранкина Оксана Николаевна
1,4133820,https://api.hh.ru/vacancies?employer_id=4133820&locale=RU,ЭЛСИБ
1,4136548,https://api.hh.ru/vacancies?employer_id=4136548&locale=RU,Есипова Наталья Николаевна
1,4177600,https://api.hh.ru/vacancies?employer_id=4177600&locale=RU,Технодром
1,4189157,https://api.hh.ru/vacancies?employer_id=4189157&locale=RU,А Групп
1,4198228,https://api.hh.ru/vacancies?employer_id=4198228&locale=RU,"КГБУЗ Городская поликлиника № 1, г. Барнаул"
1,4218718,https://api.hh.ru/vacancies?employer_id=4218718&locale=RU,Сотникова Наталья Робертовна
1,4236275,https://api.hh.ru/vacancies?employer_id=4236275&locale=RU,Гуляевская Гимназия
1,4242730,https://api.hh.ru/vacancies?employer_id=4242730&locale=RU,1001 Роза
1,4244079,https://api.hh.ru/vacancies?employer_id=4244079&locale=RU,"КГБОУ Для Обучающихся, Воспитанников с Ограниченными Возможностями Здоровья Барнаульская Общеобразовательная Школа-Интернат № 3"
1,4259635,https://api.hh.ru/vacancies?employer_id=4259635&locale=RU,Союз-Жби
1,4267453,https://api.hh.ru/vacancies?employer_id=4267453&locale=RU,Цветочный салон Розмарин
1,4277520,https://api.hh.ru/vacancies?employer_id=4277520&locale=RU,Представитель компании Экослип
1,4283416,https://api.hh.ru/vacancies?employer_id=4283416&locale=RU,Крестьянское Фермерское Хозяйство Яромакс
1,4283824,https://api.hh.ru/vacancies?employer_id=4283824&locale=RU,Студия портретов PodariHolst
1,4301734,https://api.hh.ru/vacancies?employer_id=4301734&locale=RU,НТЦ Дорожные Технологии
1,4302499,https://api.hh.ru/vacancies?employer_id=4302499&locale=RU,Стоматология Серебряковых
1,4305678,https://api.hh.ru/vacancies?employer_id=4305678&locale=RU,Сытный корм
1,4310335,https://api.hh.ru/vacancies?employer_id=4310335&locale=RU,Медицинский центр Точка зрения
1,4314329,https://api.hh.ru/vacancies?employer_id=4314329&locale=RU,Гидроснаб
1,4314452,https://api.hh.ru/vacancies?employer_id=4314452&locale=RU,Сеть фитнес-клубов АВРОРА
1,4399026,https://api.hh.ru/vacancies?employer_id=4399026&locale=RU,Здорово Жить
1,4410406,https://api.hh.ru/vacancies?employer_id=4410406&locale=RU,Опт-Автоваз
1,4419375,https://api.hh.ru/vacancies?employer_id=4419375&locale=RU,Бухгалтер Профи
1,4435675,https://api.hh.ru/vacancies?employer_id=4435675&locale=RU,Altairika (ИП Пластинин Юрий Юрьевич)
1,4438217,https://api.hh.ru/vacancies?employer_id=4438217&locale=RU,Барнаульский Филиал Казэнергомаш
1,4442271,https://api.hh.ru/vacancies?employer_id=4442271&locale=RU,Лифтовой Центр
1,4458577,https://api.hh.ru/vacancies?employer_id=4458577&locale=RU,Алтайское Бюро Оценки
1,4468880,https://api.hh.ru/vacancies?employer_id=4468880&locale=RU,Быков Владислав Владимирович
1,4476275,https://api.hh.ru/vacancies?employer_id=4476275&locale=RU,Инвестконсалт
1,4480160,https://api.hh.ru/vacancies?employer_id=4480160&locale=RU,Алтайский Дом туризма
1,4480547,https://api.hh.ru/vacancies?employer_id=4480547&locale=RU,Арбитражный суд Алтайского края
1,4483279,https://api.hh.ru/vacancies?employer_id=4483279&locale=RU,Сибирьтранс
1,4488813,https://api.hh.ru/vacancies?employer_id=4488813&locale=RU,СибирьРегионСтрой
1,4495375,https://api.hh.ru/vacancies?employer_id=4495375&locale=RU,ТД КМЗ
1,4498751,https://api.hh.ru/vacancies?employer_id=4498751&locale=RU,Торговая Компания Европа
1,4500945,https://api.hh.ru/vacancies?employer_id=4500945&locale=RU,Дом автомобиля (ИП Миронов Александр Сергеевич)
1,4501823,https://api.hh.ru/vacancies?employer_id=4501823&locale=RU,Демакс
1,4504337,https://api.hh.ru/vacancies?employer_id=4504337&locale=RU,Will Sweet
1,4515135,https://api.hh.ru/vacancies?employer_id=4515135&locale=RU,Ин Вино
1,4522776,https://api.hh.ru/vacancies?employer_id=4522776&locale=RU,Союз Торгово-Промышленная Палата Алтайского Края
1,4546904,https://api.hh.ru/vacancies?employer_id=4546904&locale=RU,Бар Крыша
1,4548930,https://api.hh.ru/vacancies?employer_id=4548930&locale=RU,МБДОУ Детский сад № 212 Солнышко
1,4575953,https://api.hh.ru/vacancies?employer_id=4575953&locale=RU,ДезиКо
1,4589834,https://api.hh.ru/vacancies?employer_id=4589834&locale=RU,Эстетика
1,4600357,https://api.hh.ru/vacancies?employer_id=4600357&locale=RU,Торгово-Производственный Комплекс Алтайского Края
1,4612704,https://api.hh.ru/vacancies?employer_id=4612704&locale=RU,КГБУ АЦНГКО
1,4650056,https://api.hh.ru/vacancies?employer_id=4650056&locale=RU,Алтайфитопром
1,4657192,https://api.hh.ru/vacancies?employer_id=4657192&locale=RU,Стройпроектмонтаж
