id,name,description,is_closed,members_count,contacts
161425646,FRUKTNOMER1| Продажа_ремонт техники Apple,"Добро пожаловать в магазин оригинальной продукции Apple - ""Фрукт№1""
Мы занимаемся оптовой/розничной продажей телефонов продукции Apple!

Почему так дешево? 
- Потому что мы не имеем сотен торговых залов и тысяч людей персонала. Поэтому у нас самая доступная цена на айфон в Омске;
🍏iPhone 5s 16gb  10999 (RFB) 
🍏iPhone 5s 32gb 11999 (RFB) 
🍎iPhone 6 16gb  15500 (RFB) 
🍎iPhone 6 64gb  17990 (RFB) 
🍏iPhone 6s 16gb  18990 (RFB) 
🍏iPhone 6s 64gb  23900 (RFB) 
🍏iPhone 7 32gb = 38000 (Новый РСТ, 1 год гарантии от Apple) 
🍏iPhone 7 128gb = 44990 (Новый РСТ, 1 год гарантии от Apple) 
🍏iPhone 7 256gb = 51990 (Новый РСТ, 1 год гарантии от Apple) 
🍎iPhone 7 Plus 32gb = 47500 (Новый РСТ, 1 год гарантии от Apple) 
- В наличии асболютно все цвета (Space Grey, Silver, Gold,Rose Gold) и объемы памяти ( 16гб, 32гб, 64гб,128гб, 256гб);
- Гарантия 1 год бесплатного сервисного обслуживания в авторизованном сервисном центре;
- 14 дней обмен телефона (в случае обнаружения заводского брака, замена телефона на новый, при наличии товарного вида).

Вся продукция в наличии, работаем без предоплаты, гарантия.
Есть возможность оформлять рассрочку от 3х месяцев
Купить можно по адресу→🏦 г.Омск, ул.Кемеровская, д.15, 6 этаж, офис.608.

Возможна доставка по Омску и другие регионы РФ
По всем вопросам - Сергей 8 962-045-88-58",0,30,8 962-045-88-58
15886352,Flo&jo,"""Flo&jo""-  это марка модной итальянской одежды, ориентированной на молодых женщин. Одежда ""Flo&jo""- это элегантность, широкий модельный ряд, разнообразие цветов и доступные цены. Сочетание актуальности и европейского качества позволяют удовлетворить потребности самого широкого круга потребителей.

Адреса магазинов в Омске:
Дианова, 14 (ост. ""Дианова"", АТ-Маркет, 2 этаж)
Маркса, 24 (ост. Каскад, TK ""Каскад"", 2 этаж)
6 Станционная, 2/3 (ост. Школа, АТ-Маркет, 3 этаж)",0,30,NaN
30781340,"Официальный представитель Dolce Vita VOV,  KRYOL","Магазин-студия «MAKE-UP» предлагает все для профессионального макияжа, а также материалы для наращивания ресниц.
VOV (Южная Корея),
KRYOLAN (Германия),
CODE COLOR (Гонконг),
700 оттенков цвета – этот изобилие выбора цвета поражает воображение и позволяет создавать самые смелые креативные образы! Богатый выбор профессиональных палитр CODECOLOR для учебных центров и визажистов.
DOLCE VITA материалы для наращивания ресниц премиум-класса.
По признанию Профессионалов – Бренд DOLCE VITA признан лучшим в категории материалов для наращивания ресниц и завоевывает все большую популярность в России!
Огромный выбор клея и разновидностей ресниц дают необыкновенную возможность cоздавать дизайн ресниц удивительной красоты!
VERONA новый ресничный бренд премиум-класса. Обладают бархатистой, шелковой основой для поресничного наращивания.
Приглашаем к сотрудничеству учебные центры, салоны красоты и специалистов в индустрии красоты.
А также в нашей студии Вы можете записаться на:
- Наращивание ресниц (поресничное наращивание);
- Наращивание ресниц пучками;
- А также пройти уникальное обучение и приобрести Новую Профессию - ЛЕШМЕЙКЕР!
Представительство Ассоциации Лешмейкеров Азии приглашает всех желающих пройти базовое обучение по программе «Мастер по наращиванию ресниц поресничным методом» и стать дипломированным специалистом “ЛЕШМЕЙКЕР”.
Все обучение выполняется на материалах премиум-класса «Dolce Vita».
По окончании курса выдается ДИПЛОм!
Запись в группы по тел: 8-965-983-49-66.",1,30,8-965-983-49-66
187413468,For you \Сувенирная лавка для влюбленых,"Сувенирная лавка для влюбленных представляет собой уютное место, наполненное особым романтическим настроением. Внутри магазина царит атмосфера любви, благодаря которой посетители могут насладиться выбором уникальных подарков для своих половинок.

Главными атрибутами этой лавки являются колечки и цветы из проволоки. Колечки представлены в широком ассортименте: от простых и элегантных до более изысканных и украшенных драгоценными камнями. Здесь можно найти ювелирные изделия, символизирующие истинную любовь и преданность. 
Если вам приглянулся  товар пишите в личные сообщения для заказа . Буду ждать вашего сообщения .
For you...",0,30,NaN
42342664,Sky Post Express,"Тендерные документы доставить к точной дате и времени?
Довезти срочно загранпаспорта и доверенность на вылет детей?
Пакет документов на визу доставить в любое консульство?
Доставить авиа- , жд - билеты на дом?
Документы на сделки купли-продажи выслать в другой город?
Купить за ваши деньги подарок и доставить по адресу вашим близким, любимым, боссу?
Доставка цветов, тортов на свадьбу!
Срочная доставка документов, договоров, контрактов!
Доставка для интернет-магазинов с приемом наложенного платежа!

Доставим Ваши грузы и документы точно в срок по городу и между городами:
Москва, Омск, Новосибирск, Екатеринбург  МЕНЬШЕ, ЧЕМ ЗА СУТКИ! 
Наш курьер заберет груз или документы в любой точке города и доставит в любую точку города. 
Работаем ежедневно, в выходные и праздничные дни! 
Прием отправлений до 21.00
г.Омск +7 (3812) 63-51-53
г.Екатеринбург +7 (343) 345-52-86
г.Новосибирск +7 (383) 263-17-30
г.Москва +7 (499) 677-52-15(499) 390-55-59 
http://sky-post.ru/",0,30,"+7 (343) 345-52-86, (499) 390-55-59, 812) 63-51-53, +7 (499) 677-52-15, +7 (383) 263-17-30"
154841963,Цветочная Лавка в Омске,"🌺Цветы и подарки в Омске!! 🌺 Доставка по городу!🚗

👉У нас вы можете выбрать цветы на любой вкус, приобрести готовый букет или завораживающую композицию.☝️ Каждая покупка у нас будет оригинальной, неповторимой и созданной с любовью.❤️
👍Здесь вы найдете всегда только свежие цветы, цветочные композиции, предметы декора, сувениры, гелиевые шары.

✔️- Изготовление всевозможных букетов любой сложности

✔️- Композиции из живых цветов

✔️- Доставка цветов по низким ценам

✔️- Гелиевые шары 

✔️- Фольгированные шары

✔️- Копилки, сувениры, атрибуты к праздникам

✔️- Подарочные пакеты, коробочки

✔️- Напольные и настольные вазы

🔴ВНИМАНИЕ!!!!❗️ Мы предлагаем Вам 10% СКИДКУ на все готовые букеты!!!!🌹🌹🌹

✨Приглашаем вас посетить наш магазин!✨

💥Работаем для Вас с 10-00 до 22-00💥

📌Мы находимся: г.Омск, ул. Лукашевича, д.33 (Гипермаркет ""Лента"" возле Арена-Омск)",0,29,NaN
196852537,PEGAS,"КАК СДЕЛАТЬ ЗАКАЗ!!!! Присылаете мне фото желаемого товара(количество размер цвет) я присылаю вам сумму заказа после чего вы производите оплату. Оплата производится на карту сбербанка.Я работаю по 100% предоплате. После оплаты обязательно нужно отписаться мне в личные сообщения и сообщить номер телефона для связи

ВАЖНО!!! Пожалуйста обратите внимание поставщики используют все возможности для демонстрации товара на сайте в наиболее выгодном свете это используется специальное освещение для съемки товара вещи отглажены и красиво драпированы меховые изделия расчесаны.Поэтому уже полученный товар может отличаться.ОБЯЗАТЕЛЬНО учитывайте эти особенности при заказе товара т.к.это не реальный магазин и возврата нет. При оформлении заказа Вы даете свое согласие на условия сотрудничества!!!

ВАЖНО!!!Я такой же участник закупки как и вы и если заказали товар у меня значит вы согласились с тем что какая бы вещь не пришла вы ее забираете и претензий потом НЕ предъявляете! За качество и работоспособность вещи я ответственности не несу.Но постараюсь вас не разочаровывать и пристроить вещь если пришел не тот размер или цвет

Я ГАРАНТИРУЮ вам хорошее обслуживание и ответы на все ваши вопросы.Обманывать вас мне нет смысла так как я заинтересована в постоянных покупателях и хорошем взаимовыгодном сотрудничестве.Для меня важно что бы вы посоветовали мой магазин своим знакомым.Я ЦЕНЮ каждого покупателя и сделаю все что бы вы остались довольны!!!

Желаю приятных покупок для вас и ваших родных!!! Не стесняйтесь задавать вопросы и помните участие в закупке дело ДОБРОВОЛЬНОЕ. Организатор не продавец а лишь посредник между вами и поставщиком.
ПРИЯТНЫХ ПОКУПОК!!!!!",0,28,NaN
23815340,Цветы ручной работы из ткани  Омск,"В моду возвращается романтика, вместе с ней приходят легкие, нежные, женственные силуэты где неизменным украшением являются цветы. Шелковая флористика, цветы из ткани, что мы знаем о них сейчас? Мы помним, что наши мамы и бабушки носили маленькие букетики «бумажных» цветов, что где-то в далеком детстве нас в школах и пионерлагерях учили делать цветы из хлопка, но мы совсем забыли какую историю таят в себе невероятно красивые, загадочные и таинственные шелковые цветы… 
Сейчас мало кто знает, что своим существованием искусственные цветы обязаны Древнему Китаю и Египту, именно в этих двух странах примерно в 3-2 тысячилетии до н.э. появились мастера стремящиеся передать в подручном материале ускользающую красоту цветка. Именно древним египтянкам обязаны современные женщины привычке носить броши на лацкане пиджака, т.к. традиция носить украшения на плече, ближе к лицу, пошла с древних времен, когда женщины опасаясь палящего солнца душили благовониями скрученные из папирусного шелка розы и закрепляли их на плече, чтобы всякий мог насладиться благоуханием аромата. 
Искусственные цветы никогда не пропадали надолго, но их расцвет был ознаменован появлением желатина в середине 16 века,а с ним и методом дубления ткани, придуманном доминиканскими монахами, которым мастера пользуются по сей день. Именно с этого времени берет свое начало европейская техника изготовления цветов из ткани. Цветочными инструментами придуманными тогда мы пользуемся до сих пор. Вообще мало что изменилось в этой технике с тех времен, труд до сих пор остался полностью ручным и именно это делает каждую вещь, изготовленную мастером эксклюзивной. 
",0,29,NaN
48134452,Одежда Омск под заказ,"Как сделать заказ:

Отправьте сообщение Кате ИЛИ Диане 
содержащее: 

1) ФИО , контактный телефон 

2) Ссылку с указанием цвета и размера 

Заказ считается принятым ТОЛЬКО ПОСЛЕ ВНЕСЕНИЯ ПРЕДОПЛАТЫ 100%

Товар ВОЗВРАТУ И ОБМЕНУ НЕ ПОДЛЕЖИТ!ВНИМАНИЕ, цвет на фото и в действительности может немного отличаться!!! Мы не являемся магазином, мы лишь оказываем посреднические услуги. Если Вам не подошла одежда, МЫ ПОМОЖЕМ ПРОДАТЬ ЕЁ, ВЫЛОЖИВ В АЛЬБОМ ""В НАЛИЧИИ""",1,29,NaN
219235745,FLOVERS_LOVE/Мастерская подарков Омск,"Всем привет! Меня зовут Марина, я как и любая женщина люблю цветы и подарки. Но цветы к сожалению быстро увядают. Именно поэтому я занимаюсь мыльной флористикой. Эти цветы очень схожи с живыми, имеют приятный запах и стоят радуя своей красотой более 5 лет.",0,27,NaN
56414095,"Магазин цветов ""Одуван""","МАГАЗИН ЦВЕТОВ ""ОдуваН"" 

роза 50 см - 40 рублей!
роза 60 см - 45 рублей!
роза 70 см - 50 рублей!
роза 80 см - 55 рублей!

Адрес. остановка ""Дом одежды""
тел. 283-247
режим работы 
буд. с 10.00 до 21.00
вых. с 11.00 до 20.00",0,28,283-247
133012157,Apple-магазин,"дорогие мои подписчики,вы не поверите,смешные цены на продукцию Apple
Прайс Apple📱: 
iPhone 4 = от 6000 ₽ 
iPhone 4s = от 8000 ₽ 
iPhone 5c = от 12000 ₽ 
iPhone 5 = от 12500 ₽ 
iPhone 5s = от 14000 ₽ 
iPhone 6 = от 22500 ₽ 
iPhone SE = от 31000 ₽ 
iPhone 6s = от 40000 ₽ 
iPhone 7 = от 53000 ₽ 
В наличии абсолютно вся линейка Apple (все объемы, цвета) 
********************************* 
Прайс Samsung📱: 
Galaxy S4 16gb = 10500 ₽ 
Galaxy S5 16gb = 13500 ₽ 
Samsung A5 = 14000 ₽ 
*********************************",0,28,NaN
211164703,"Изготовление, перетяжка и ремонт мягкой мебели","Меня зовут Виктор. Уже более 10 лет я занимаюсь изготовлением  мягкой мебели и возвращением к жизни ваших любимых диванов и кресел.

Когда нужно обратиться ко мне?

- хочется чего-нибудь нового без больших вложений;

- потрепалась обивка удобного и любимого дивана;

- после ремонта цвет старой мебели не вписался в новый интерьер;

- в магазинах нет именно того дивана, о котором вы всегда мечтали;

- мебель в салонах кажется хрупкой и недостаточно надежной, а вам нужен диван не на один год. 

Качественно и быстро дам вашей мебели вторую жизнь или изготовлю новую по Вашим предпочтениям.

Хотите узнать стоимость, тогда пишите в личные сообщения, звоните или заполняйте форму ниже.",0,30,+7(908)108-40-74
219447026,FIESTA,"Здравствуйте!🤗
Приглашаем вас посетить наш магазин цветов .Порадуйте своих близких прекрасными цветами 💐
Принимаем заказы: 
- Выпускной 
- Юбилей 
- Свадьба 
А также в ассортименте имеются ГЕЛЕВЫЕ ШАРЫ , МЯГКИЕ ИГРУШКИ 😊",0,25,NaN
188435804,Одежда и аксессуары для всей Семьи!,"Дорогие Друзья, приглашаю Вас принять участие в Совместной Покупке!!!!!!

В нашей группе предлагается Совместная Покупка товаров по оптовой цене напрямую от поставщиков или с оптовых складов!!!

!!!!!ВАЖНО! о правилах покупок!!!!!!!!!!!!

ОРГ НЕ ПРОДАВЕЦ и НЕ ПРОДАЕТ Вам ту или иную вещь. Орг лишь представляет ВАШИ интересы в оптовой компании, покупая там для Вас товар.

Организатор является лишь посредником между вами и поставщиком.

Не забывайте, что с того момента, как вы объявили о своем желании участвовать в СП, вы взяли на себя обязательства. Как минимум оплатить и забрать заказ в установленный срок. Поэтому относимся с уважением друг к другу!

Покупка по интернету это всегда риск, помните об этом! К сожалению, не всегда модель может подойти. ПАРАМЕТРЫ 90-60-90 ВМЕСТЕ С ОДЕЖДОЙ НЕ ПРОДАЮТСЯ! ПОЭТОМУ НА ВАС ВЕЩЬ МОЖЕТ СИДЕТЬ НЕ ТАК КАК НА МОДЕЛИ!

Поэтому: только ВАМ решать - заказывать или нет. Это только ВАШ осознанный выбор и берите на себя ответственность за своё решение.

Здесь Вы не получаете с чеком гарантийных обязательств и нужно понимать, что в наши минимальные цены не включен ""любой каприз"", а правило - ""Клиент всегда прав"" к СП не относится. Также, не принимаем отказы от заказанного товара по причине - ""ОЙ, а я думала что модель будет: - будет зеленее, желтее, фиолетовее и т.д.; - будет цветастее, полосатее, однотоннее, шершавее, глаже; - будут рукава длиннее, а штанины покороче; - будут красивее, чем на фото и т.д.

Не нужно обвинять нас в том, что Вам не подошёл фасон, цвет, длина, покрой модели и т.д. Если сомневаетесь в покупке, то лучше не заказывайте и купите в магазине. Там дороже, но можно померить, пощупать и т.д. Первое и самое главное, ради чего и заказывают товары в СП – низкая цена на качественный товар!!!

Размерные сетки на товар предоставляет производитель. В свою очередь мы предоставляем ее Вам. У нас нет возможности делать замеры по каждому товару. Обязательно учитывайте эти особенности при заказе товаров!

И ЕЩЕ ВАЖНЫЙ МОМЕНТ.

Пожалуйста, обратите внимание!!! Что поставщики используют все возможные способы для демонстрации товара на сайте в наиболее выгодном свете — используется специальное освещение для съемки фотографий, вещи отглажены и красиво драпированы, меховые изделия расчесаны. Поэтому уже полученный товар может несколько отличаться, например, по яркости цвета (быть в большей или в меньшей степени ярким, чем на фотографии), фактуре (разные ткани одного и того же цвета смотрятся по-разному). Принт, рисунок гипюра, змеиные реплики и оттенки тканей, насыщенность цветов могут отличаться от представленных на фото. Возможно перебои в поставках тканей, в связи с чем могут быть незначительные отличия от оригинальных фото. Некоторая одежда представлена на обработанных фотографиях и девушках модельной внешности, может смотреться в жизни не так, как Вы этого ожидаете. Претензии по таким поводам не принимаются. ЦВЕТОВАЯ ГАММА, ПРЕДСТАВЛЕННАЯ НА ФОТО, ЯВЛЯЕТСЯ ОСНОВНОЙ. ОТТЕНКИ ОСНОВНОЙ ЦВЕТОВОЙ ГАММЫ (НЕМНОГО ТЕМНЕЕ, ЛИБО СВЕТЛЕЕ) И В ОЧЕНЬ РЕДКИХ СЛУЧАЯХ ТКАНЬ МОГУТ ПЕРИОДИЧЕСКИ МЕНЯТЬСЯ ПРОИЗВОДИТЕЛЕМ (например, трикотаж на дайвинг, дайвинг на масло)!!!

БУДЬТЕ ВНИМАТЕЛЬНЫ! УТОЧНЯЙТЕ ВСЕ, ЧТО ВАС ИНТЕРЕСУЕТ ДО СОВЕРШЕНИЯ ЗАКАЗА!!!",0,28,"90-60-90, 568860507"
77409104,Одежда под заказ!Омск,"Как сделать заказ?                                             
          Все очень просто:                                                                                                                                    - Первое, что вы должны сделать – это написать комментарий под фото
выбранной вещи. ( То есть размер, цвет, кол-во).  Если под фото не написано размера или цвета,
напишите мне я всегда буду рада вам помочь!                                                                                - Когда вы определились и сделали заказ, я присылаю вам реквизиты к
оплате или вы можете посмотреть их заметках, вы должны будите оплатить свой
заказ!                                             
                                                                   Оплатить можно :

1. через кассира в сбербанке(называете номер
карты и сумму для оплаты)

2. через терминал переводом с карты на карту

3.через он-лайн сбербанк                                                                          

- После оплаты пишете мне о том, что оплатили, а так же свой адрес,
индекс, ФИО, номер телефона и я выкупаю ваш товар у поставщика! Обратите
внимание, что совместные покупки – это не интернет магазин, я всего лишь
помогаю вам покупать в интернет магазине.                                                                                      -  Товар выкуплен и теперь вам
остается лишь ждать его, посылка будет идти от 15 до 60 дней с Китая Почтой России на
ваш адрес! За доставку вам платить ни придется так как стоимость доставки уже
входит цену товара, то есть доставка БЕСПЛАТНАЯ! А так же я пришлю вам в личные
сообщения трек код товара и вы сможете его отслеживать на сайте http://post-tracker.ru/                                                                            Предостережение:
Совместные закупки - это прежде всего, риск: товар может немного отличаться
от того, что вы заказывали! Цвет товара на фотографии с сайта может несколько
 отличаться от реального. Погрешность в размерах около 2см. Но если вдруг
вы заказали вещи которые не подошли вам, вы можете пристроить в фотоальбоме ""Вещи в
наличии"" по цене которая вас устраивает!",0,27,NaN
107644111,Интернет Магазин,"ВЕЩИ, КОТОРЫЕ В НАЛИЧИИ, ВЫКЛАДЫВАЮ НА СТЕНУ, ОСТАЛЬНОЕ ПОД ЗАКАЗ
===Как оформить заказ!!=== Для оформления заказа отправьте мне сообщение, в котором укажите: 1)Ваше Ф.И.О 2)Ссылка на желаемую вещь 3)Размер 4)Цвет 5)Ваш домашний адрес, индекс (если вы проживаете не в Омске) 6)Ваш контактный номер телефона Добавьте меня в друзья (чтобы я могла Вам ответить)
===Оплата:=== Предоплата 100%.С постоянными клиентами работаем без предоплаты. Стоимость доставки в другой город зависит от веса посылочки и места Вашего проживания, примерно 200р. Предоплата на карту Сбербанка. (реквизиты высылаются лично)
===Срок доставки:=== Сроки доставки до Омска 14-18 дней. Сроки доставки в другой город зависят от вашего региона проживания, в среднем 5 дней. ==============================
КАКИЕ ГАРАНТИИ ДАЮ Я : ​ ​Совершая перевод, вы получаете банковский чек или чек в терминале о внесении денежных средств на банковскую карточку (это официальная процедура в банке, и вы получаете все наши данные). Мы планируем работать долго, никого обманывать не собираемся, нам дороже наша репутация! Для нас важнее то, что вы останетесь довольными и порекомендуете нас своим знакомым и друзьям. Если у вас есть какие-либо сомнения, не заказывайте. Взаимовыгодное сотрудничество и серьезное отношение к работе гарантируем!!!
Обмена и Возврата нет!!! Уважаемые покупатели!!! Обращаю ваше внимание, на то что мы такие же покупатели как и вы!!!! Мы не магазин!!!!! Мы лишь помогаем купить дешевле!!!! Мы лишь посредник между вами и поставщиком!!!! Если вещи не будет на складе предлагаю что-то выбрать другое или возвращаю деньги. Полученный товар может несколько отличаться, например, по яркости цвета (быть в большей или в меньшей степени ярким, чем на фотографии) Товар обмену и возврату не подлежит!!!! C моей стороны помощь выставить вещи у себя в альбомах и помочь продать. ===Честность и порядочность гарантирую!!!=== Я планирую работать долго и мне дороже репутация! Для меня важнее то, что вы вернетесь, останетесь довольными и приведете своих знакомых и друзей!!! ЖЕЛАЮ ВАМ УДАЧНЫХ ПОКУПОК И ХОРОШЕГО НАСТРОЕНИЯ!!!
Пожалуйста, обратите внимание!!! Что поставщики используют все возможные способы для демонстрации товара на сайте в наиболее выгодном свете — используется специальное освещение для съемки фотографий, вещи отглажены и красиво драпированы, меховые изделия расчесаны. Поэтому уже полученный товар может несколько отличаться, например, по яркости цвета (быть в большей или в меньшей степени ярким, чем на фотографии), фактуре (разные ткани одного и того же цвета смотрятся по-разному). Обязательно учитывайте эти особенности при заказе товаров, т.к. это не реальный магазин и возвратов нет. При оформлении заказа Вы даете свое согласия на условия сотрудничества",0,27,NaN
228587320,«Цветобум»-цветочная мастерская,"💣Цветобум-это оазис, наполненный магией✨ природы🍀 и искусством флористики. В нашем пространстве создаются не просто букеты, а целые истории, пронизанные ароматом свежих цветов и нежностью их красок. 

🌹Мы учитываем каждую деталь, начиная от выбора цветовой палитры и заканчивая формой букета. Цветобум предлагает широкий ассортимент: от классических композиций до смелых и оригинальных решений для любого торжества.

🌺Здесь, среди изящных букетов 💐 и ароматных цветов , царит атмосфера вдохновения и креатива. Мастера, с каждым лепестком и стеблем, создают 🪄 , даря жизни радость и тепло.

🌸Цветобум предлагает не только букеты на любой случай, но и уникальные композиции, разработанные с любовью и тщательной продуманностью. Каждая работа — это отражение не только талантов флористов, но и истории, которую хочется рассказать. Вдохновение черпается из природы, сезона и даже настроения клиентов. 

🚐Мы с любовью и заботой выполним доставку  цветов  до двери!",0,30,NaN
162332729,Долина роз 55,Магазин цветов.,0,26,NaN
112170671,СИНЯЯ РОЗА - Искусственная ФЛОРИСТИКА  ОМСК,"Производство искусственных цветов . Букеты, корзины
Ритуальные изделия (венки, надгробия, полянки, корзины)
Интерьерная флористика

ОПТОВЫЕ ЦЕНЫ

ВЫПОЛНЯЕМ ИНДИВИДУАЛЬНЫЕ ЗАКАЗЫ

г. Омск, ул. Перелета 24 
8983 528 54 31 Ольга",0,27,NaN
211961356,"Мастерская украшений ♡""Бантик""♡ р.п.Марьяновка","Здравствуйте! Меня зовут Любовь.Я создаю  аксессуары для волос для ваших принцесс.

★Хотите порадовать своих маленьких дочек-принцесс новым украшением?

★А, может быть, скоро праздник у сестрёнки, племянницы или крестницы?

★Идете в гости к друзьям у которых маленькая дочка и не знаете что можно ей подарить?

★Нужно завершить праздничный наряд дочки аксессуарами для волос, но нет времени и желания искать подходящие по цвету и размеру в магазинах, мы поможем!

Здесь Вы найдете очаровательные бантики, заколки, ободки канзаши, ленты в косу, резинки на пучок и прочие девичьи радости ручной работы, на любой вкус и цвет!

Группа постоянно пополняется новыми  изделиями, вы не найдёте такие в магазине.

Наличие изделий и цены уточняйте под фото, возможен индивидуальный подход, сроки выполнения будут оговариваться в зависимости от сложности работы. 
Подписывайтесь на мою группу и включайте уведомления о публикациях.Будьте в курсе новинок.",0,26,NaN
96132619,Fashion Сlicks магазин модной одежды,"Модная одежда по доступным ценам.
Условия:
1. Прежде чем делать заказ уточняйте наличие товара и размера.
100% предоплата
3. Предоплата выполняется на карту СберБанк.
4. После оплаты заказа пишите администратору в личку сообщения с пометкой ЗАКАЗ: ссылку на товар, размер, цвет, стоимость, контактный номер, длЯ жителей других городов адрес и почтовый индекс.",0,26,NaN
48929541,"""BONITO""  Одежда под заказ","Рады Вас приветствовать в нашей группе. Здесь Вы найдете множество товаров по привлекательным НИЗКИМ ценам!
Заказ женской,мужской и детской одежды, товаров для отдыха  и многое другое.Группа новая, вступайте и приглашайте своих друзей!!!

Правила группы, прошу ОЗНАКОМИТЬСЯ!!!!

 Группа не является магазином, а организатор не является продавцом, группа создана для оказания помощи в покупке товаров по низким ценам. 
 Чтобы сделать заказ, вы просто оставляете комментарий под соответствующим фото, указываете необходимый размер, цвет и количество. Организатор уточняет о его наличности и  Только после этого вы оплачиваете товар. 
  
Работаем по предоплате. После того как товар перенесен в «СТОП альбом», его нужно оплатить в течении 3 дней на карту Сбербанка организатора. Оплата 100%. Реквизиты для оплаты в обсуждениях. 

Пересорт по цвету или по размеру - не считается браком!!!!!

Время доставки посылок от 15 до 60 дней(+,-)

ПРИЯТНЫХ ПОКУПОК!",0,25,NaN
44475299,Детка постой...всё будет супер**,"Она шла по пустой и холодной улице, совершенно одинокая и замерзшая. Ее одиночество сейчас чувствовалось острее, т.к. на улице был месяц декабрь, и приближался Новый год.
Кругом были парочки, целующиеся, обнимающиеся, смеющиеся, в общем - влюбленные.

Ей так хотелось оказаться на их месте и так же радоваться наступившей любви... Но она была одна, совсем одна, да и на улице было заснежено
и холодно. Ей очень хотелось согреться,
и она еще быстрее направилась к дому.
Но вдруг ее внимание привлекла вывеска: «Заходите, здесь вы найдете свою любовь
и Ваша мечта осуществится!».

Это оказалась рекламная вывеска модного магазина одежды «Платье мечты».
- Платье мечты! Как интересно, нужно зайти.

Зайдя внутрь, она почувствовала теплое, приятное чувство и глаза ее разбегались от изобилия прекрасных нарядов, расшитых сверкающими камнями, однотонных, пестрых, очень разных и красивых, все было так прекрасно.
""Может, купить себе что-нибудь"", - подумала она.

Но тут она почувствовала, как кто-то ее потянул за руку. Обернувшись, она увидела пожилую женщину. Женщина была очень красивая и одета как гадалка.

- Дорогая, ты избранная! Я давно тебя здесь жду, чтобы вручить один предмет, который поможет тебе отыскать твоего рыцаря.

""Какая странная женщина"", - подумала она и с недоверием убрала свою руку из рук пожилой дамы.

- Дорогая, послушай меня, не уходи, эта вещица принадлежит тебе, я обязательно должна ее тебе передать.

И женщина вынула из своей сумки сверток, он был красив и загадочен. Она вложила сверток ей в руки.

""Нет, нет что вы, не надо!"" - сказала она, пытаясь вернуть загадочный объект.

- Дорогая, посмотри на те часы, - женщина показала в сторону витрины.

Она повернулась, но никаких часов там не было. Она повернулась обратно и увидела, что женщина исчезла. Она быстро взглядом оглядела все вокруг, и, не увидев пожилой дамы, выбежала на улицу, но и там никого не оказалось. Она вернулась обратно в магазин и спросила, не видел ли кто той женщины, но все удивились и сказали,
что такой женщины вообще в магазине не было.

Вернувшись домой, она поставила чайник на плиту, так хотелось горячего. Погрела руки у огня конфорки, потом достала из сумки пушистые вязанные теплые носки, которые она купила во время своей прогулки, так как ей очень хотелось закутаться во что-нибудь тепленькое, а эти носки были такие милые и теплые, что она не могла пройти мимо.

Надев один носок, она почувствовала резкий прилив тепла и нежности.

- Какая прелесть!

Она рассмеялась, разглядывая свою изящную ножку в носке.

- Так, нужно срочно надеть второй.

Ей стало очень весело. И кружась по кухне, она вспомнила про сверток. Она достала его и развернула, сердце ее замерло, в свертке было платье неземной красоты, оно было удивительное, и от него исходила странная магическая сила.

- Прелесть, настоящая прелесть! Но почему именно я, и что хотела сказать мне та странная женщина, зачем она отдала мне это платье? В нем кроется какая-то ТАЙНА.

Приняв горячую ванну с пеной и аромамаслами, она забралась в кровать и достала свой ноутбук, зайдя на страничку любимого сайта, она обратила внимание на совет, который дала редактор журнала. В нем говорилось про новый восточный СУПЕРМАРКЕТ. Прочитав статью, она решила завтра посетить этот супермаркет.

Это было прекрасное и на удивление теплое утро, она даже вышла на улицу без головного убора. Даже не верится, что вчера был такой мороз, а сегодня плюсовая температура и все тает. Она шла вперед, уверенная в предчувствии чего-то волшебного и нового, и прекрасное платье красовалось и переливалось на ее фигуре, оно сидело на ней как влитое.

Она подошла к восточному супермаркету, на крыше которого заседал огромный дракон красно-золотого цвета. Войдя внутрь, она сразу почувствовала запах разных восточных ароматов, от которых даже голова",0,25,NaN
